person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
24,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,24000,13.06,0.27,Y,2,0
32,52000,RENT,10.0,EDUCATION,A,4200,7.51,0.08,N,6,0
24,12000,RENT,0.0,PERSONAL,A,3200,5.99,0.27,N,3,1
35,85000,MORTGAGE,0.0,EDUCATION,B,20000,12.21,0.24,N,10,0
28,70000,MORTGAGE,13.0,MEDICAL,A,5000,6.99,0.07,N,9,0
25,120000,MORTGAGE,9.0,PERSONAL,C,25000,13.72,0.21,N,3,0
25,60000,MORTGAGE,3.0,VENTURE,B,10000,11.49,0.17,N,4,0
27,65000,RENT,11.0,EDUCATION,B,8000,10.37,0.12,N,6,0
24,84996,OWN,4.0,PERSONAL,D,8000,15.57,0.09,Y,2,0
23,92000,MORTGAGE,7.0,PERSONAL,A,12000,6.62,0.13,N,3,0
30,90000,MORTGAGE,8.0,EDUCATION,E,20000,14.82,0.22,Y,8,0
26,135000,MORTGAGE,6.0,EDUCATION,D,15000,15.33,0.11,Y,2,0
28,44447,MORTGAGE,8.0,EDUCATION,C,6000,12.72,0.13,Y,7,0
28,108000,RENT,2.0,DEBTCONSOLIDATION,D,20000,15.31,0.19,Y,8,1
22,40000,RENT,4.0,EDUCATION,C,10000,14.27,0.25,Y,3,0
30,120000,RENT,14.0,MEDICAL,A,15000,6.17,0.13,N,8,0
25,30600,RENT,0.0,MEDICAL,E,14500,17.04,0.47,N,3,1
27,30000,RENT,5.0,PERSONAL,B,4975,10.37,0.17,N,10,0
23,50004,MORTGAGE,7.0,PERSONAL,B,16000,11.83,0.32,N,2,0
26,20000,RENT,0.0,DEBTCONSOLIDATION,A,4800,7.49,0.24,N,2,0
37,30000,OWN,13.0,EDUCATION,D,4800,16.29,0.16,N,11,0
24,47000,OWN,1.0,PERSONAL,B,6000,11.11,0.13,N,4,0
40,30000,RENT,4.0,MEDICAL,D,5500,14.74,0.18,N,12,0
55,97243,MORTGAGE,10.0,PERSONAL,E,17000,,0.17,N,30,0
26,100000,RENT,3.0,DEBTCONSOLIDATION,C,3000,13.57,0.03,N,3,0
38,95000,MORTGAGE,5.0,EDUCATION,A,4000,9.63,0.04,N,12,0
24,90000,RENT,0.0,DEBTCONSOLIDATION,A,15000,7.9,0.17,N,2,0
31,60000,RENT,3.0,MEDICAL,C,9000,13.06,0.15,N,7,0
23,33000,RENT,4.0,EDUCATION,C,8000,,0.24,N,3,0
26,53826,MORTGAGE,10.0,VENTURE,C,8500,14.79,0.16,N,3,1
22,78369,MORTGAGE,6.0,DEBTCONSOLIDATION,E,11000,17.99,0.14,N,3,1
22,70800,RENT,6.0,EDUCATION,C,10000,12.61,0.14,Y,2,0
23,40000,RENT,5.0,MEDICAL,A,6000,8.94,0.15,N,3,0
43,91800,MORTGAGE,0.0,MEDICAL,D,8400,14.84,0.08,N,14,1
24,54996,MORTGAGE,8.0,VENTURE,A,5500,5.99,0.1,N,4,0
28,10000,RENT,12.0,EDUCATION,B,3000,,0.3,N,8,1
24,121000,RENT,8.0,PERSONAL,F,18000,18.3,0.15,N,3,0
26,44000,RENT,5.0,MEDICAL,C,4600,13.99,0.1,N,3,1
24,69000,RENT,0.0,HOMEIMPROVEMENT,E,20000,14.82,0.29,N,4,1
23,58000,RENT,4.0,EDUCATION,C,1200,15.23,0.02,N,4,0
24,49232,RENT,8.0,EDUCATION,A,8500,6.54,0.17,N,4,0
29,49000,RENT,3.0,PERSONAL,C,6000,13.99,0.12,N,6,1
22,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,8100,13.11,0.12,N,4,0
26,145992,MORTGAGE,0.0,PERSONAL,D,20000,,0.14,Y,2,0
28,47004,MORTGAGE,12.0,PERSONAL,C,10000,13.61,0.21,Y,6,1
23,45240,RENT,4.0,VENTURE,A,3200,7.37,0.07,N,3,0
37,50000,RENT,1.0,VENTURE,B,3000,11.58,0.06,N,14,0
28,87000,RENT,7.0,VENTURE,B,6400,10.39,0.07,N,6,0
31,43000,RENT,15.0,MEDICAL,B,13350,12.42,0.31,N,9,1
28,225000,MORTGAGE,1.0,VENTURE,A,5000,7.75,0.02,N,5,0
27,175000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11500,7.51,0.07,N,7,0
22,25899,OWN,7.0,VENTURE,B,6250,12.69,0.24,N,2,0
22,84600,MORTGAGE,4.0,PERSONAL,A,6000,,0.07,N,4,0
38,65000,OWN,12.0,HOMEIMPROVEMENT,B,3600,8.88,0.06,N,15,0
24,98518,MORTGAGE,8.0,VENTURE,A,10000,8.59,0.1,N,3,0
23,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,16500,7.49,0.25,N,4,0
22,70000,MORTGAGE,3.0,EDUCATION,D,18000,14.42,0.26,N,3,0
40,16800,RENT,8.0,PERSONAL,A,5000,8.94,0.3,N,17,1
23,83600,RENT,7.0,PERSONAL,A,15000,8.49,0.18,N,3,1
33,110000,RENT,3.0,DEBTCONSOLIDATION,C,10000,13.57,0.09,Y,10,0
28,69900,MORTGAGE,6.0,VENTURE,A,12000,7.49,0.17,N,10,0
25,33772,RENT,3.0,VENTURE,D,3600,16.02,0.11,Y,3,1
22,53913,MORTGAGE,6.0,VENTURE,A,11500,5.99,0.21,N,4,0
33,115000,RENT,9.0,HOMEIMPROVEMENT,C,7500,11.03,0.07,Y,8,0
25,23387,RENT,2.0,PERSONAL,A,10000,7.51,0.43,N,4,1
29,26000,RENT,2.0,VENTURE,C,1500,12.99,0.06,Y,6,0
28,60000,RENT,2.0,VENTURE,B,12000,9.91,0.2,N,10,0
25,64800,MORTGAGE,9.0,EDUCATION,B,4500,10.65,0.07,N,2,0
25,23198,RENT,2.0,VENTURE,A,6000,8.0,0.26,N,4,0
33,50000,RENT,5.0,EDUCATION,C,3600,13.8,0.07,N,5,0
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0.27,Y,3,0
22,53000,MORTGAGE,7.0,EDUCATION,A,2500,7.4,0.05,N,3,0
24,33000,OWN,7.0,VENTURE,A,14000,,0.42,N,2,0
22,30000,RENT,1.0,PERSONAL,B,5500,12.53,0.18,N,4,0
31,36900,MORTGAGE,15.0,HOMEIMPROVEMENT,B,1600,9.62,0.04,N,8,0
24,70000,RENT,1.0,VENTURE,B,12000,11.58,0.17,N,3,0
24,29140,RENT,1.0,VENTURE,C,2250,12.73,0.08,N,4,0
45,118560,MORTGAGE,1.0,VENTURE,C,20000,,0.17,N,15,0
23,39000,RENT,1.0,EDUCATION,B,12000,10.99,0.31,N,4,1
24,89523,RENT,8.0,PERSONAL,B,3000,10.25,0.03,N,3,0
23,38000,RENT,0.0,DEBTCONSOLIDATION,A,7200,7.9,0.19,N,4,0
43,60000,RENT,1.0,MEDICAL,B,8000,10.37,0.13,N,16,0
27,49000,RENT,11.0,DEBTCONSOLIDATION,B,25000,11.36,0.51,N,5,1
25,115000,MORTGAGE,9.0,PERSONAL,A,4000,6.03,0.03,N,4,0
27,24000,RENT,3.0,PERSONAL,B,8000,,0.33,N,8,1
32,54000,MORTGAGE,4.0,MEDICAL,C,12000,15.27,0.22,N,6,0
32,39400,RENT,2.0,MEDICAL,A,2500,7.14,0.06,N,9,0
36,40000,RENT,2.0,EDUCATION,C,11250,14.27,0.28,N,12,0
30,120000,RENT,0.0,HOMEIMPROVEMENT,A,4800,7.4,0.04,N,8,0
26,32450,MORTGAGE,5.0,MEDICAL,A,3250,6.99,0.1,N,4,0
24,68000,MORTGAGE,8.0,MEDICAL,A,8000,7.49,0.12,N,4,0
26,33000,RENT,2.0,MEDICAL,B,3000,11.49,0.09,N,3,1
22,47000,MORTGAGE,3.0,MEDICAL,A,15000,7.66,0.32,N,2,0
24,45000,RENT,0.0,EDUCATION,D,4000,15.99,0.09,Y,3,1
24,96000,RENT,6.0,DEBTCONSOLIDATION,B,7000,9.91,0.07,N,2,0
23,70000,MORTGAGE,7.0,PERSONAL,A,13000,5.42,0.19,N,3,0
22,52000,RENT,1.0,MEDICAL,A,5000,6.99,0.1,N,2,0
25,31200,RENT,3.0,MEDICAL,B,10000,9.91,0.32,N,4,1
37,105000,RENT,6.0,DEBTCONSOLIDATION,A,14000,6.03,0.13,N,11,0
23,66661,MORTGAGE,7.0,PERSONAL,B,1500,11.49,0.02,N,2,0
23,27000,RENT,6.0,MEDICAL,B,10000,10.65,0.37,N,3,1
31,39000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,12000,13.3,0.31,N,7,1
22,60000,RENT,6.0,MEDICAL,B,6000,11.99,0.1,N,3,0
41,90000,MORTGAGE,3.0,PERSONAL,A,3000,7.14,0.03,N,17,0
23,18460,RENT,0.0,PERSONAL,A,2775,7.68,0.15,N,2,0
23,100000,RENT,1.0,EDUCATION,C,12000,13.57,0.12,Y,2,0
28,78000,RENT,5.0,VENTURE,B,12000,10.62,0.15,N,10,0
22,37000,RENT,6.0,PERSONAL,A,14000,6.92,0.38,N,2,1
26,32000,RENT,3.0,VENTURE,A,5000,6.03,0.16,N,2,0
31,275000,MORTGAGE,9.0,PERSONAL,C,25000,13.85,0.09,N,6,0
22,46000,MORTGAGE,6.0,PERSONAL,B,4000,10.37,0.09,N,2,0
30,110925,MORTGAGE,1.0,MEDICAL,D,25000,15.33,0.19,N,9,1
22,42000,MORTGAGE,,DEBTCONSOLIDATION,A,3200,7.9,0.08,N,3,1
23,45600,MORTGAGE,,MEDICAL,B,3000,11.49,0.07,N,4,0
29,45000,RENT,4.0,VENTURE,B,10000,12.42,0.22,N,7,0
40,38000,RENT,4.0,DEBTCONSOLIDATION,D,7000,15.99,0.18,N,16,1
22,34977,MORTGAGE,5.0,PERSONAL,D,13000,16.0,0.37,N,2,0
29,60000,RENT,13.0,HOMEIMPROVEMENT,D,17000,14.96,0.28,N,8,0
25,54000,RENT,8.0,DEBTCONSOLIDATION,C,19000,,0.35,Y,2,1
29,120000,RENT,5.0,DEBTCONSOLIDATION,C,2500,14.22,0.02,Y,6,0
39,44000,RENT,5.0,MEDICAL,B,8000,12.53,0.18,N,14,0
24,193000,MORTGAGE,8.0,PERSONAL,C,10000,13.06,0.05,Y,4,0
22,34000,MORTGAGE,6.0,VENTURE,D,15000,15.99,0.44,Y,2,1
35,90000,RENT,4.0,PERSONAL,A,13000,9.32,0.14,N,9,0
32,188000,MORTGAGE,0.0,EDUCATION,B,10000,10.71,0.05,N,7,1
25,60000,RENT,3.0,PERSONAL,C,12000,14.26,0.2,N,4,0
38,112224,MORTGAGE,5.0,EDUCATION,A,25000,6.99,0.22,N,13,0
29,69000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,14000,7.51,0.2,N,5,0
23,65500,RENT,2.0,DEBTCONSOLIDATION,C,20000,13.22,0.31,N,2,1
23,117696,MORTGAGE,2.0,EDUCATION,A,15000,6.03,0.13,N,3,0
23,69000,OWN,7.0,MEDICAL,A,9000,5.99,0.13,N,3,0
33,90000,MORTGAGE,5.0,PERSONAL,A,11400,6.62,0.13,N,8,0
27,60000,MORTGAGE,3.0,EDUCATION,A,5075,5.99,0.08,N,8,0
26,132000,MORTGAGE,10.0,MEDICAL,B,11200,10.99,0.08,N,4,0
22,90000,RENT,6.0,PERSONAL,B,12000,12.42,0.13,N,4,0
23,72000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,6.17,0.08,N,3,0
39,100000,MORTGAGE,5.0,VENTURE,B,12000,,0.12,N,13,0
22,35000,RENT,0.0,EDUCATION,B,3000,,0.09,N,2,0
22,105000,MORTGAGE,3.0,PERSONAL,C,16000,12.73,0.15,Y,4,0
23,46000,RENT,6.0,PERSONAL,B,18250,10.75,0.4,N,2,1
28,123000,OWN,0.0,DEBTCONSOLIDATION,G,22000,20.86,0.18,Y,8,1
33,50000,OWN,5.0,EDUCATION,A,8300,,0.17,N,7,0
26,39000,RENT,5.0,MEDICAL,B,2800,10.0,0.07,N,2,0
31,95000,RENT,2.0,MEDICAL,C,2500,13.72,0.03,N,5,0
21,30000,MORTGAGE,0.0,PERSONAL,A,4750,9.63,0.16,N,2,1
31,81000,RENT,1.0,PERSONAL,D,15000,14.42,0.19,N,6,1
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,10.99,0.37,N,6,0
32,132000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,25000,10.99,0.19,N,7,0
29,54000,MORTGAGE,8.0,MEDICAL,A,7500,7.49,0.14,N,7,1
23,16080,RENT,,EDUCATION,D,3000,16.29,0.19,Y,2,1
32,122004,MORTGAGE,13.0,HOMEIMPROVEMENT,A,10000,8.59,0.08,N,9,0
25,170000,MORTGAGE,0.0,EDUCATION,A,3850,6.17,0.02,N,4,0
24,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7000,14.65,0.09,N,4,0
24,42000,MORTGAGE,2.0,PERSONAL,C,2000,11.28,0.05,N,2,0
23,57000,RENT,0.0,EDUCATION,C,12000,,0.21,N,4,0
27,42000,RENT,1.0,VENTURE,B,3000,11.83,0.07,N,5,0
24,22000,RENT,0.0,PERSONAL,C,5550,12.41,0.25,N,3,1
27,47000,RENT,,DEBTCONSOLIDATION,A,15000,8.49,0.32,N,10,1
26,60000,MORTGAGE,2.0,MEDICAL,B,5000,,0.08,N,4,0
23,65000,OWN,6.0,PERSONAL,B,6000,10.65,0.09,N,2,0
25,48000,RENT,2.0,VENTURE,B,8000,10.59,0.17,N,4,0
23,59004,OWN,3.0,VENTURE,A,4000,6.99,0.07,N,3,0
34,69000,RENT,0.0,VENTURE,D,5800,14.59,0.08,Y,5,1
24,45000,MORTGAGE,0.0,VENTURE,A,3600,,0.08,N,2,0
26,96500,MORTGAGE,4.0,VENTURE,A,18000,7.51,0.19,N,4,0
33,52000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,1800,7.51,0.03,N,5,0
30,53000,RENT,4.0,DEBTCONSOLIDATION,A,12000,6.03,0.23,N,5,0
30,50650,RENT,5.0,PERSONAL,B,4200,9.91,0.08,N,7,1
26,58195,RENT,3.0,PERSONAL,B,11000,9.91,0.19,N,2,0
27,50000,RENT,1.0,VENTURE,C,15000,13.16,0.3,N,9,0
25,46000,RENT,9.0,PERSONAL,A,12000,5.42,0.26,N,3,0
36,41000,RENT,18.0,DEBTCONSOLIDATION,B,12400,10.65,0.3,N,14,0
45,52000,RENT,0.0,MEDICAL,A,1500,8.94,0.03,N,13,0
27,42000,RENT,3.0,DEBTCONSOLIDATION,B,8800,11.71,0.21,N,5,0
32,50880,RENT,6.0,PERSONAL,F,15000,20.25,0.29,Y,5,0
29,27840,RENT,0.0,PERSONAL,E,8575,19.42,0.31,N,8,1
23,60000,MORTGAGE,1.0,MEDICAL,C,13200,13.16,0.22,Y,2,0
24,27000,RENT,1.0,MEDICAL,D,1500,16.29,0.06,Y,4,1
21,15600,RENT,0.0,MEDICAL,A,2800,7.4,0.18,N,4,1
34,25200,RENT,,VENTURE,A,3000,7.66,0.12,N,8,0
24,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,0.29,N,4,0
25,95111,MORTGAGE,9.0,PERSONAL,C,18000,14.72,0.19,N,4,0
22,46000,RENT,4.0,PERSONAL,A,11000,7.49,0.24,N,4,0
23,160000,MORTGAGE,5.0,VENTURE,A,35000,7.66,0.22,N,3,0
24,74004,MORTGAGE,8.0,DEBTCONSOLIDATION,D,8000,15.21,0.11,N,3,1
25,79000,MORTGAGE,0.0,PERSONAL,A,9000,6.76,0.11,N,4,0
22,34000,MORTGAGE,6.0,EDUCATION,A,5000,9.63,0.15,N,3,0
34,80300,MORTGAGE,3.0,PERSONAL,C,15000,12.73,0.19,Y,9,0
25,43200,RENT,3.0,PERSONAL,C,3000,13.8,0.07,Y,3,0
23,91392,RENT,7.0,DEBTCONSOLIDATION,A,12000,5.42,0.13,N,3,0
22,43200,RENT,4.0,EDUCATION,D,9000,14.54,0.21,Y,4,0
26,27600,RENT,0.0,MEDICAL,A,4725,6.54,0.17,N,2,0
23,168952,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12500,8.94,0.07,N,2,1
29,48000,MORTGAGE,3.0,PERSONAL,C,17375,14.27,0.36,Y,5,0
23,78500,MORTGAGE,7.0,EDUCATION,A,7200,7.49,0.09,N,3,0
21,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,2200,12.42,0.03,N,3,0
27,48996,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5000,11.83,0.1,N,10,0
30,64600,MORTGAGE,8.0,MEDICAL,D,8000,15.99,0.11,Y,6,1
39,80000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,19800,13.23,0.25,Y,13,0
35,114000,MORTGAGE,11.0,EDUCATION,B,7000,11.49,0.06,N,10,0
27,40800,MORTGAGE,6.0,HOMEIMPROVEMENT,B,8000,12.69,0.2,N,6,0
24,65000,OWN,8.0,EDUCATION,A,9000,7.29,0.14,N,4,0
50,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,5575,15.2,0.05,Y,13,0
24,36396,RENT,8.0,DEBTCONSOLIDATION,A,5000,6.03,0.14,N,3,0
35,31000,MORTGAGE,9.0,EDUCATION,C,15000,13.16,0.48,N,9,0
26,80000,MORTGAGE,5.0,MEDICAL,A,5000,,0.06,N,3,0
28,48000,RENT,7.0,PERSONAL,C,4000,14.35,0.08,N,10,0
27,73580,MORTGAGE,3.0,EDUCATION,D,19950,14.96,0.27,N,7,0
32,36400,RENT,3.0,EDUCATION,D,4800,14.11,0.13,Y,6,0
27,50000,RENT,0.0,VENTURE,A,14000,6.54,0.28,N,8,0
24,56000,RENT,8.0,VENTURE,D,21250,15.95,0.38,Y,3,1
25,54000,RENT,7.0,HOMEIMPROVEMENT,A,7575,6.99,0.14,N,4,0
32,54000,MORTGAGE,16.0,PERSONAL,A,11200,6.03,0.21,N,9,0
28,30000,RENT,2.0,DEBTCONSOLIDATION,B,6000,11.49,0.2,N,9,1
24,78996,RENT,2.0,HOMEIMPROVEMENT,D,20000,14.11,0.25,N,2,1
21,59000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,9.99,0.08,N,2,1
22,27600,OWN,0.0,EDUCATION,A,9600,8.59,0.35,N,3,0
22,27000,OWN,0.0,MEDICAL,B,7750,10.37,0.29,N,3,0
22,60000,MORTGAGE,4.0,PERSONAL,C,3000,13.16,0.05,N,2,0
29,42000,RENT,13.0,PERSONAL,C,9000,13.06,0.21,N,5,0
31,93000,MORTGAGE,10.0,MEDICAL,A,3000,8.49,0.03,N,8,0
31,42000,RENT,1.0,VENTURE,C,20000,13.57,0.48,N,6,1
26,185000,RENT,0.0,VENTURE,A,13500,5.99,0.07,N,3,0
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,0.35,N,4,1
24,53000,RENT,5.0,EDUCATION,A,5100,7.9,0.1,N,2,0
26,12000,OWN,0.0,DEBTCONSOLIDATION,A,2700,,0.23,N,4,1
26,48000,RENT,10.0,EDUCATION,B,4225,9.83,0.09,N,3,0
24,112000,RENT,5.0,DEBTCONSOLIDATION,C,5400,15.27,0.05,Y,4,0
32,37000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,12000,11.86,0.32,N,9,0
24,85000,OWN,2.0,EDUCATION,B,27500,11.99,0.32,N,2,0
34,50000,RENT,8.0,EDUCATION,B,4800,,0.1,N,10,0
23,84000,MORTGAGE,2.0,EDUCATION,D,20000,12.61,0.24,Y,2,0
27,47900,OWN,1.0,VENTURE,C,7500,13.47,0.16,N,6,0
40,187000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.9,0.05,N,17,0
22,39996,OWN,5.0,EDUCATION,C,3500,,0.09,N,2,0
31,114237,RENT,15.0,HOMEIMPROVEMENT,C,17500,14.72,0.15,Y,6,0
26,45600,RENT,2.0,MEDICAL,B,6500,10.99,0.14,N,4,0
32,54000,RENT,2.0,HOMEIMPROVEMENT,E,6000,15.95,0.11,N,7,1
26,36000,RENT,1.0,VENTURE,A,7000,8.94,0.19,N,3,0
25,28000,RENT,2.0,PERSONAL,B,6000,10.59,0.21,N,4,1
24,39000,RENT,2.0,VENTURE,B,4500,10.99,0.12,N,4,0
23,39000,RENT,3.0,DEBTCONSOLIDATION,D,5000,15.37,0.13,Y,4,1
26,58000,MORTGAGE,5.0,PERSONAL,A,10000,,0.17,N,4,0
22,28000,RENT,3.0,EDUCATION,C,6000,12.98,0.21,Y,2,0
28,65000,MORTGAGE,2.0,MEDICAL,A,7500,7.29,0.12,N,8,0
21,47760,MORTGAGE,2.0,PERSONAL,A,15000,6.03,0.31,N,2,0
28,20000,RENT,0.0,MEDICAL,B,2150,10.37,0.11,N,6,0
24,49344,MORTGAGE,6.0,DEBTCONSOLIDATION,B,8500,9.99,0.17,N,4,0
21,24996,RENT,2.0,MEDICAL,E,5000,16.45,0.2,N,4,1
42,150750,OWN,0.0,PERSONAL,A,8150,6.99,0.05,N,17,0
23,90000,MORTGAGE,7.0,VENTURE,A,4900,6.99,0.05,N,2,0
37,52000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,8.88,0.12,N,16,0
31,29400,RENT,2.0,MEDICAL,D,10000,13.87,0.34,N,6,1
22,48000,RENT,6.0,DEBTCONSOLIDATION,C,8000,12.99,0.17,Y,3,0
58,20000,RENT,0.0,EDUCATION,B,4000,9.99,0.2,N,30,0
42,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,8.49,0.11,N,12,0
23,22800,MORTGAGE,3.0,PERSONAL,A,4800,5.79,0.21,N,2,0
25,33500,RENT,2.0,MEDICAL,B,10000,10.25,0.3,N,3,0
23,44000,RENT,4.0,PERSONAL,B,3000,9.62,0.07,N,4,1
23,44000,OWN,7.0,VENTURE,C,5000,13.23,0.11,N,2,0
25,24000,RENT,6.0,PERSONAL,A,7700,8.9,0.32,N,3,1
44,80000,RENT,6.0,PERSONAL,C,6400,13.16,0.08,N,11,0
44,48000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,17500,12.18,0.36,N,11,0
22,48000,RENT,7.0,VENTURE,E,7500,17.04,0.16,Y,2,0
24,42000,OWN,8.0,EDUCATION,A,8000,6.62,0.19,N,4,0
30,33600,MORTGAGE,5.0,EDUCATION,A,9000,6.91,0.27,N,6,0
24,45000,RENT,1.0,PERSONAL,C,16425,13.49,0.36,Y,2,1
28,51850,RENT,12.0,MEDICAL,F,15000,,0.25,N,9,1
33,101000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,7.49,0.05,N,7,0
24,51600,RENT,,HOMEIMPROVEMENT,C,1500,12.61,0.03,Y,2,0
28,52000,RENT,12.0,VENTURE,A,10000,6.92,0.19,N,8,0
25,88000,RENT,9.0,EDUCATION,E,10000,17.88,0.11,Y,4,1
34,60000,MORTGAGE,8.0,PERSONAL,B,10000,11.36,0.17,N,7,0
39,76000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,6.03,0.07,N,14,0
29,23520,RENT,0.0,PERSONAL,B,2400,10.36,0.1,N,6,0
22,57600,OWN,6.0,VENTURE,A,6500,7.49,0.11,N,3,0
26,8400,RENT,,EDUCATION,A,3500,7.29,0.42,N,3,1
34,38000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12775,9.91,0.34,N,5,0
24,29000,RENT,1.0,MEDICAL,B,4000,9.96,0.14,N,3,1
26,40000,MORTGAGE,3.0,VENTURE,B,1750,11.83,0.04,N,4,0
37,42500,RENT,1.0,MEDICAL,A,3600,7.88,0.08,N,12,0
27,51000,RENT,9.0,PERSONAL,B,1600,10.59,0.03,N,8,0
28,35000,RENT,3.0,DEBTCONSOLIDATION,D,7950,15.62,0.23,N,10,1
28,51000,RENT,5.0,HOMEIMPROVEMENT,A,8000,9.63,0.16,N,9,0
24,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,25000,,0.36,N,3,0
32,95200,MORTGAGE,15.0,MEDICAL,A,15000,5.99,0.16,N,8,0
22,40000,RENT,0.0,VENTURE,A,6000,7.66,0.15,N,2,0
42,60000,MORTGAGE,1.0,MEDICAL,A,8000,5.42,0.13,N,13,0
26,125000,RENT,0.0,MEDICAL,B,8000,9.63,0.06,N,3,0
31,125000,OWN,5.0,MEDICAL,A,30000,7.51,0.24,N,9,0
25,90000,RENT,9.0,DEBTCONSOLIDATION,B,10000,12.42,0.11,N,2,0
30,46080,RENT,0.0,PERSONAL,A,2000,6.99,0.04,N,8,0
22,67440,MORTGAGE,6.0,EDUCATION,B,5500,10.25,0.08,N,4,0
21,12000,RENT,5.0,PERSONAL,A,3000,8.9,0.25,N,3,1
26,51000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,6.17,0.24,N,4,0
28,54000,RENT,5.0,DEBTCONSOLIDATION,C,8000,15.23,0.15,N,9,0
23,120000,MORTGAGE,7.0,EDUCATION,A,10000,7.51,0.08,N,3,0
25,70000,MORTGAGE,9.0,MEDICAL,A,10000,5.42,0.14,N,4,0
25,50000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,17000,6.03,0.34,N,2,0
22,36000,RENT,0.0,PERSONAL,B,15850,11.48,0.44,N,3,1
26,60000,RENT,0.0,VENTURE,A,24000,7.9,0.4,N,2,1
23,120000,MORTGAGE,8.0,MEDICAL,A,10000,7.88,0.08,N,2,0
22,72000,MORTGAGE,6.0,PERSONAL,B,5000,12.69,0.07,N,3,0
31,30000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.08,0.1,N,10,1
24,83000,RENT,8.0,PERSONAL,A,35000,8.9,0.42,N,2,1
24,125000,RENT,3.0,DEBTCONSOLIDATION,C,3000,14.72,0.02,Y,3,0
34,55000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,2500,13.49,0.05,N,7,0
24,38400,RENT,3.0,MEDICAL,B,5000,10.99,0.13,N,2,0
34,44000,RENT,0.0,PERSONAL,E,6000,16.45,0.14,N,10,1
24,38400,RENT,8.0,MEDICAL,A,4200,6.76,0.11,N,4,0
23,45000,RENT,2.0,DEBTCONSOLIDATION,C,1700,14.72,0.04,N,2,0
24,40000,RENT,0.0,MEDICAL,B,3600,10.59,0.09,N,4,0
27,60000,RENT,0.0,HOMEIMPROVEMENT,A,7200,7.74,0.12,N,10,0
42,52400,MORTGAGE,14.0,HOMEIMPROVEMENT,B,21000,10.38,0.4,N,13,0
29,144000,MORTGAGE,11.0,MEDICAL,B,7000,10.59,0.05,N,10,0
27,32000,RENT,6.0,EDUCATION,B,10000,12.42,0.31,N,8,1
27,68000,RENT,10.0,DEBTCONSOLIDATION,A,16500,7.88,0.24,N,7,0
28,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,2500,,0.04,N,7,0
27,125000,MORTGAGE,2.0,EDUCATION,A,8000,6.76,0.06,N,10,0
26,76250,RENT,6.0,DEBTCONSOLIDATION,B,10000,10.71,0.13,N,3,0
28,33000,RENT,3.0,DEBTCONSOLIDATION,A,13000,7.9,0.39,N,6,1
27,53000,RENT,7.0,EDUCATION,B,10000,10.25,0.19,N,5,0
24,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000,,0.24,N,3,0
23,123000,RENT,4.0,DEBTCONSOLIDATION,C,2800,13.49,0.02,Y,3,0
22,39900,RENT,4.0,VENTURE,B,19000,12.18,0.48,N,3,1
25,35412,OWN,3.0,PERSONAL,B,5000,,0.14,N,4,0
23,70000,RENT,3.0,VENTURE,C,6600,12.84,0.09,Y,3,0
26,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6500,7.14,0.07,N,3,0
23,75000,RENT,4.0,MEDICAL,B,15000,,0.2,N,3,0
27,40000,RENT,4.0,EDUCATION,C,6000,12.73,0.15,N,10,0
